year,quarter,company_id,sector,revenue,profit_margin,profit,stock_price,pe_ratio,debt_to_equity,dividend_yield,market_cap
2002,3,Company_3,Technology,616518071.56,0.05,31938794.35,127.15,3.98,1.51,0.03,12705053205.55
2002,3,Company_4,Technology,592805838.04,0.06,36294084.49,122.26,3.37,0.93,0.01,1542426255.11
2002,3,Company_5,Technology,711367005.64,0.07,50253347.76,146.71,2.92,,0.02,6890862508.54
2002,3,Company_6,Energy,829928173.25,0.08,66446093.15,171.17,2.58,0.92,0.02,8860461597.7
2002,3,Company_7,Consumer Goods,948489340.86,0.09,84872320.66,195.62,2.3,0.76,-0.0,15129636171.32
2002,3,Company_8,Energy,1067050508.46,0.1,105532030.29,220.07,2.09,1.35,0.03,17364262807.98
2002,3,Company_9,Consumer Goods,1185611676.07,0.11,128425222.05,244.52,1.9,1.02,0.03,3738244252.54
2002,3,Company_10,Manufacturing,1304172843.68,0.12,153551895.93,268.98,1.75,1.43,0.03,9892677084.11
2002,3,Company_11,Healthcare,1422734011.29,0.13,180912051.93,293.43,1.62,0.72,0.02,9064729933.1
2002,3,Company_12,Energy,1541295178.89,0.14,210505690.06,317.88,1.51,1.22,0.02,20467853447.52
2002,3,Company_13,Healthcare,1659856346.5,0.15,242332810.31,342.33,1.41,2.19,0.02,28172088321.83
2002,3,Company_14,Energy,1778417514.11,0.16,276393412.68,366.78,1.33,0.19,0.02,19510722276.16
2002,3,Company_15,Finance,1896978681.71,0.16,312687497.17,391.24,1.25,1.4,0.02,14232828814.66
2002,3,Company_16,Technology,2015539849.32,0.17,351215063.78,415.69,1.18,1.49,0.02,19873785837.08
2002,3,Company_17,Healthcare,2134101016.93,0.18,391976112.52,440.14,1.12,1.11,0.03,34367121313.84
2002,3,Company_18,Utilities,2252662184.54,0.19,434970643.38,464.59,1.07,1.26,0.02,45412448583.24
2002,3,Company_19,Technology,2371223352.14,0.2,480198656.37,489.05,1.02,0.89,0.01,24681020298.55
2002,3,Company_20,Manufacturing,2489784519.75,0.21,527660151.47,513.5,0.97,0.91,0.01,43736209294.37
2002,3,Company_21,Energy,2608345687.36,0.22,577355128.7,537.95,0.93,0.18,0.03,32190801129.35
2002,3,Company_22,Healthcare,2726906854.96,0.23,629283588.05,562.4,0.89,0.69,0.03,41948077346.04
2002,3,Company_23,Finance,2845468022.57,0.24,683445529.53,586.85,0.86,1.37,0.02,30831796804.2
2002,3,Company_24,Technology,2964029190.18,0.25,739840953.12,611.31,0.83,1.75,0.02,33129449648.88
2002,3,Company_25,Finance,3082590357.79,0.26,798469858.84,635.76,0.8,1.38,0.01,39454165512.33
2002,4,Company_1,Energy,242607060.43,0.09,22146423.27,54.59,2.47,0.72,0.03,3215023815.28
2002,4,Company_2,Technology,363910590.65,0.12,42710959.17,81.89,1.92,1.25,0.01,1032418845.92
2002,4,Company_3,Finance,630778357.13,0.14,90483957.94,141.94,1.57,1.04,0.03,5850348341.88
2002,4,Company_4,Manufacturing,606517651.09,0.17,102822679.48,136.48,1.33,1.6,0.02,3572740629.27
2002,4,Company_5,Healthcare,727821181.3,0.2,142369863.9,163.78,1.15,1.39,0.02,1710341168.45
2002,4,Company_6,Finance,849124711.52,0.22,188244597.82,191.08,1.02,1.33,0.02,12277583061.97
2002,4,Company_7,Finance,970428241.74,0.25,240446881.25,218.37,0.91,1.5,0.02,9888326793.19
2002,4,Company_8,Utilities,1091731771.95,0.27,298976714.19,245.67,0.82,1.21,0.01,15058763932.22
2002,4,Company_9,Finance,1213035302.17,0.3,363834096.63,272.97,0.75,2.01,0.02,10668845863.98
2002,4,Company_10,Consumer Goods,1334338832.39,0.33,435019028.58,300.26,0.69,1.05,0.02,17984816306.16
2002,4,Company_11,Energy,1455642362.6,0.35,512531510.04,327.56,0.64,,-0.0,24780209935.59
2002,4,Company_12,Manufacturing,1576945892.82,0.38,596371541.0,354.86,0.6,1.27,0.03,20452848169.81
2002,4,Company_13,Energy,1698249423.04,0.4,686539121.47,382.15,0.56,1.66,0.03,14018851156.13
2002,4,Company_14,Technology,1819552953.26,0.43,783034251.45,409.45,0.52,1.28,0.02,29057016300.09
2002,4,Company_15,Finance,1940856483.47,0.46,885856930.93,436.75,0.49,0.86,0.01,38483294367.26
2002,4,Company_16,Consumer Goods,2062160013.69,0.48,995007159.92,464.04,0.47,,0.04,25992524323.3
2002,4,Company_17,Finance,2183463543.91,0.51,1110484938.42,491.34,0.44,1.38,0.04,25415863917.38
2002,4,Company_18,Technology,2304767074.12,0.53,1232290266.42,518.64,0.42,1.78,0.04,5695595933.89
2002,4,Company_19,Finance,2426070604.34,0.56,1360423143.93,545.93,0.4,0.87,0.02,49639172455.01
2002,4,Company_20,Manufacturing,2547374134.56,0.59,1494883570.94,573.23,0.38,1.43,0.02,54313138774.81
2002,4,Company_21,Finance,2668677664.77,0.61,1635671547.47,600.53,0.37,1.32,0.03,45222389278.91
2002,4,Company_22,Finance,2789981194.99,0.64,1782787073.5,627.82,0.35,1.13,0.02,12516178986.71
2002,4,Company_23,Healthcare,2911284725.21,0.67,1936230149.03,655.12,0.34,1.4,0.03,27822398095.8
2002,4,Company_24,Finance,3032588255.43,0.69,2096000774.07,682.42,0.33,1.36,0.01,64400143608.74
2002,4,Company_25,Technology,3153891785.64,0.72,2262098948.62,709.71,0.31,1.4,0.03,32046573806.75
2003,1,Company_1,Utilities,286914547.65,0.09,27129494.42,54.36,2.0,0.44,0.02,866978711.26
2003,1,Company_2,Energy,430371821.48,0.12,52321167.82,81.53,1.56,1.6,0.02,2153644512.05
2003,1,Company_3,Healthcare,745977823.89,0.15,110843362.93,141.33,1.28,1.73,0.02,6094237655.57
2003,1,Company_4,Manufacturing,717286369.13,0.18,125958366.97,135.89,1.08,0.86,0.01,2123675225.94
2003,1,Company_5,Healthcare,860743642.95,0.2,174403892.72,163.07,0.94,1.87,0.02,1998209658.81
2003,1,Company_6,Consumer Goods,1004200916.78,0.23,230600702.6,190.25,0.83,1.47,-0.0,6175638824.66
2003,1,Company_7,Consumer Goods,1147658190.6,0.26,294548796.6,217.43,0.74,1.32,0.02,16163678185.45
2003,1,Company_8,Technology,1291115464.43,0.28,366248174.71,244.6,0.67,1.51,0.03,4094436464.55
2003,1,Company_9,Consumer Goods,1434572738.25,0.31,445698836.95,271.78,0.61,1.89,0.02,17685971309.47
2003,1,Company_10,Technology,1578030012.08,0.34,532900783.31,298.96,0.56,1.87,0.01,16645393828.86
2003,1,Company_11,Consumer Goods,1721487285.9,0.36,627854013.8,326.14,0.52,0.98,0.05,9781588968.44
2003,1,Company_12,Consumer Goods,1864944559.73,0.39,730558528.4,353.32,0.48,1.82,0.04,18309962577.86
2003,1,Company_13,Utilities,2008401833.55,0.42,841014327.12,380.5,0.45,1.84,0.04,22583183289.45
2003,1,Company_14,Technology,2151859107.38,0.45,959221409.97,407.67,0.43,1.13,0.02,16972401528.99
2003,1,Company_15,Finance,2295316381.2,0.47,1085179776.93,434.85,0.4,0.28,0.02,35642574138.34
2003,1,Company_16,Energy,2438773655.03,0.5,1218889428.02,462.03,0.38,1.17,0.02,34120147351.6
2003,1,Company_17,Consumer Goods,2582230928.85,0.53,1360350363.22,489.21,0.36,0.79,0.04,14140490665.38
2003,1,Company_18,Technology,2725688202.68,0.55,1509562582.55,516.39,0.34,1.54,0.03,39399659995.37
2003,1,Company_19,Finance,2869145476.51,0.58,1666526086.0,543.57,0.33,0.64,0.01,35206325318.78
2003,1,Company_20,Healthcare,3012602750.33,0.61,1831240873.57,570.74,0.31,,0.02,48545743431.84
2003,1,Company_21,Utilities,3156060024.16,0.63,2003706945.26,597.92,0.3,0.49,0.02,10894885629.08
2003,1,Company_22,Energy,3299517297.98,0.66,2183924301.07,625.1,0.29,0.56,-0.01,44425601462.25
2003,1,Company_23,Consumer Goods,3442974571.81,0.69,2371892941.01,652.28,0.28,0.88,0.02,26215187146.24
2003,1,Company_24,Healthcare,3586431845.63,0.72,2567612865.06,679.46,0.26,1.26,0.02,10807404382.42
2003,1,Company_25,Energy,3729889119.46,0.74,2771084073.23,706.63,0.26,1.06,0.02,42592809560.74
2003,2,Company_1,Finance,172712814.94,0.17,29331202.34,53.03,1.81,1.12,0.02,2670749186.65
2003,2,Company_2,Energy,259069222.41,0.22,56567318.8,79.54,1.41,1.35,0.01,847752970.27
2003,2,Company_3,Technology,449053318.84,0.27,119838912.42,137.87,1.15,1.19,0.02,4248063007.79
2003,2,Company_4,Technology,431782037.34,0.32,136180582.29,132.57,0.97,0.75,0.02,5388563762.78
2003,2,Company_5,Manufacturing,518138444.81,0.36,188557729.33,159.08,0.84,1.23,0.02,9838387280.78
2003,2,Company_6,Technology,604494852.28,0.41,249315219.89,185.6,0.74,1.42,0.03,10303680532.87
2003,2,Company_7,Healthcare,690851259.75,0.46,318453053.98,212.11,0.67,0.7,0.02,15583315307.9
2003,2,Company_8,Utilities,777207667.22,0.51,395971231.59,238.62,0.6,1.19,0.01,16586544840.59
2003,2,Company_9,Healthcare,863564074.69,0.56,481869752.73,265.14,0.55,1.13,0.03,14551402811.61
2003,2,Company_10,Healthcare,949920482.16,0.61,576148617.39,291.65,0.51,0.29,0.01,6885777279.7
2003,2,Company_11,Technology,1036276889.63,0.66,678807825.58,318.17,0.47,1.42,0.02,20635204761.02
2003,2,Company_12,Technology,1122633297.1,0.7,789847377.3,344.68,0.44,0.85,0.04,24441463742.06
2003,2,Company_13,Energy,1208989704.56,0.75,909267272.54,371.19,0.41,0.79,0.03,18557426501.93
2003,2,Company_14,Healthcare,1295346112.03,0.8,1037067511.3,397.71,0.38,1.22,0.01,18421704640.94
2003,2,Company_15,Consumer Goods,1381702519.5,0.85,1173248093.6,424.22,0.36,0.88,0.02,35911169694.35
2003,2,Company_16,Energy,1468058926.97,0.9,1317809019.41,450.73,0.34,1.85,0.02,35945561108.91
2003,2,Company_17,Healthcare,1554415334.44,0.95,1470750288.76,477.25,0.32,0.57,0.03,20046933725.4
2003,2,Company_18,Finance,1640771741.91,0.99,1632071901.63,503.76,0.31,1.17,0.02,25815445897.32
2003,2,Company_19,Technology,1727128149.38,1.04,1801773858.02,530.28,0.29,0.9,0.02,18712707949.18
2003,2,Company_20,Utilities,1813484556.85,1.09,1979856157.94,556.79,0.28,0.62,0.04,45418496090.92
2003,2,Company_21,Energy,1899840964.32,1.14,2166318801.39,583.3,0.27,1.63,0.02,10104080050.16
2003,2,Company_22,Technology,1986197371.78,1.19,2361161788.36,609.82,0.26,1.54,0.01,41271373935.57
2003,2,Company_23,Finance,2072553779.25,1.24,2564385118.86,636.33,0.25,1.61,0.02,18286496352.55
2003,2,Company_24,Finance,2158910186.72,1.29,2775988792.88,662.85,0.24,0.69,0.02,8513079691.49
2003,2,Company_25,Technology,2245266594.19,1.33,2995972810.43,689.36,0.23,1.5,0.02,28112965673.34
2003,3,Company_1,Finance,187206332.63,0.09,16430402.89,45.88,2.79,0.98,0.01,1824075273.75
2003,3,Company_2,Finance,280809498.94,0.11,31687205.58,68.83,2.17,1.37,0.02,866684958.79
2003,3,Company_3,Energy,486736464.84,0.14,67129931.82,119.3,1.78,0.89,0.02,9902589679.91
2003,3,Company_4,Healthcare,468015831.57,0.16,76284013.43,114.71,1.5,1.11,0.01,3276402184.32
2003,3,Company_5,Finance,561618997.89,0.19,105624018.59,137.65,1.3,1.63,0.02,12723621900.82
2003,3,Company_6,Technology,655222164.2,0.21,139658424.58,160.59,1.15,1.62,0.01,4496900461.28
2003,3,Company_7,Finance,748825330.52,0.24,178387231.4,183.53,1.03,1.04,0.03,13462159260.22
2003,3,Company_8,Energy,842428496.83,0.26,221810439.05,206.48,0.93,1.7,0.02,5589707014.64
2003,3,Company_9,Manufacturing,936031663.15,0.29,269928047.52,229.42,0.85,1.35,0.02,4678292269.59
2003,3,Company_10,Energy,1029634829.46,0.31,322740056.81,252.36,0.78,1.32,0.02,11660182112.77
2003,3,Company_11,Finance,1123237995.78,0.34,380246466.94,275.3,0.72,1.1,0.03,10616706155.79
2003,3,Company_12,Energy,1216841162.09,0.36,442447277.89,298.24,0.67,0.66,0.01,5466626470.85
2003,3,Company_13,Technology,1310444328.41,0.39,509342489.66,321.18,0.63,0.93,0.03,22542668854.28
2003,3,Company_14,Finance,1404047494.72,0.41,580932102.26,344.13,0.59,1.27,0.03,3719724124.48
2003,3,Company_15,Healthcare,1497650661.04,0.44,657216115.69,367.07,0.56,1.34,0.0,36484291706.36
2003,3,Company_16,Finance,1591253827.35,0.46,738194529.95,390.01,0.53,0.29,0.03,21187037325.57
2003,3,Company_17,Energy,1684856993.67,0.49,823867345.03,412.95,0.5,1.05,0.02,8481892216.58
2003,3,Company_18,Utilities,1778460159.98,0.51,914234560.94,435.89,0.48,1.17,0.03,28788016835.6
2003,3,Company_19,Utilities,1872063326.3,0.54,1009296177.67,458.84,0.45,1.4,0.03,5122801790.16
2003,3,Company_20,Manufacturing,1965666492.61,0.56,1109052195.23,481.78,0.43,0.99,0.02,24368727810.58
2003,3,Company_21,Healthcare,2059269658.93,0.59,1213502613.62,504.72,0.42,0.94,0.0,15035069434.77
2003,3,Company_22,Utilities,2152872825.24,0.61,1322647432.83,527.66,0.4,1.08,0.03,43560584888.6
2003,3,Company_23,Finance,2246475991.55,0.64,1436486652.87,550.6,0.38,0.85,0.02,46423286689.3
2003,3,Company_24,Finance,2340079157.87,0.66,1555020273.74,573.54,0.37,1.52,0.03,15688229043.22
2003,3,Company_25,Finance,2433682324.18,0.69,1678248295.43,596.49,0.36,,0.02,51506683889.53
2003,4,Company_1,Energy,258956908.59,0.1,26863838.05,56.24,2.09,1.23,0.03,1119791532.74
2003,4,Company_2,Utilities,388435362.89,0.13,51808830.53,84.37,1.63,0.83,0.02,2067247817.84
2003,4,Company_3,Finance,673287962.34,0.16,109757966.91,146.23,1.33,,0.03,13839782286.35
2003,4,Company_4,Healthcare,647392271.48,0.19,124724962.39,140.61,1.13,2.28,0.01,11988673163.63
2003,4,Company_5,Healthcare,776870725.78,0.22,172696101.78,168.73,0.98,1.16,0.04,7160425972.19
2003,4,Company_6,Consumer Goods,906349180.08,0.25,228342623.46,196.85,0.86,1.73,0.01,15018060477.49
2003,4,Company_7,Finance,1035827634.37,0.28,291664527.45,224.98,0.77,1.36,0.02,16830973858.88
2003,4,Company_8,Finance,932244870.94,0.31,290129450.98,202.48,0.7,0.5,0.03,4565021263.48
2003,4,Company_9,Healthcare,1294784542.97,0.34,441334482.32,281.22,0.64,1.11,0.03,27097614000.67
2003,4,Company_10,Technology,1424262997.27,0.37,527682533.21,309.34,0.59,1.28,0.01,14516440825.96
2003,4,Company_11,Technology,1553741451.56,0.4,621705966.4,337.46,0.54,0.16,0.01,27394922938.93
2003,4,Company_12,Healthcare,1683219905.86,0.43,723404781.89,365.59,0.51,0.93,0.03,18648930437.25
2003,4,Company_13,Manufacturing,1812698360.16,0.46,832778979.68,393.71,0.47,0.97,0.02,11008979513.02
2003,4,Company_14,Utilities,1942176814.45,0.49,949828559.77,421.83,0.44,1.13,0.02,13028226055.29
2003,4,Company_15,Utilities,2071655268.75,0.52,1074553522.17,449.95,0.42,1.73,0.02,21803243859.36
2003,4,Company_16,Healthcare,2201133723.05,0.55,1206953866.86,478.07,0.4,0.96,0.03,34950029152.98
2003,4,Company_17,Healthcare,2330612177.34,0.58,1347029593.86,506.2,0.38,1.34,0.01,43240124049.4
2003,4,Company_18,Energy,2460090631.64,0.61,1494780703.16,534.32,0.36,1.61,0.02,20705603466.9
2003,4,Company_19,Technology,2589569085.94,0.64,1650207194.76,562.44,0.34,0.95,-0.0,11836305947.85
2003,4,Company_20,Manufacturing,2719047540.23,0.67,1813309068.66,590.56,0.33,0.91,0.02,27671069252.23
2003,4,Company_21,Healthcare,2848525994.53,0.7,1984086324.86,618.68,0.31,1.54,0.04,54468562230.27
2003,4,Company_22,Finance,2978004448.83,0.73,2162538963.36,646.81,0.3,0.77,0.02,49800737286.3
2003,4,Company_23,Technology,3107482903.12,0.76,2348666984.16,674.93,0.29,1.5,0.01,40684279526.19
2003,4,Company_24,Healthcare,3236961357.42,0.79,2542470387.27,703.05,0.28,1.24,0.02,51417878205.9
2003,4,Company_25,Energy,3366439811.72,0.82,2743949172.67,731.17,0.27,0.45,0.02,40045173707.86
2004,1,Company_1,Technology,237355467.27,0.09,22219018.53,43.7,1.97,0.79,0.02,3574497320.53
2004,1,Company_2,Utilities,356033200.9,0.12,42850964.31,65.55,1.53,1.54,0.03,3166616922.21
2004,1,Company_3,Finance,617124214.9,0.15,90780561.43,113.62,1.25,0.93,0.04,5699371064.81
2004,1,Company_4,Finance,593388668.17,0.17,103159728.9,109.25,1.06,0.65,0.02,9526335155.22
2004,1,Company_5,Healthcare,712066401.8,0.2,142836547.7,131.1,0.92,1.17,0.01,12989193915.72
2004,1,Company_6,Consumer Goods,830744135.44,0.23,188861657.52,152.95,0.81,1.22,0.02,4098167222.1
2004,1,Company_7,Technology,949421869.07,0.25,241235058.34,174.8,0.72,0.35,0.03,3428789003.17
2004,1,Company_8,Technology,854479682.16,0.28,239965400.14,157.32,0.66,1.0,0.02,13547172872.71
2004,1,Company_9,Technology,1186777336.34,0.31,365026733.01,218.5,0.6,1.68,0.02,12309824150.07
2004,1,Company_10,Consumer Goods,1305455069.97,0.33,436445006.86,240.35,0.55,1.37,0.02,6300266317.78
2004,1,Company_11,Technology,1424132803.61,0.36,514211571.72,262.2,0.51,1.05,0.02,11625090541.7
2004,1,Company_12,Energy,1542810537.24,0.39,598326427.59,284.05,0.47,1.84,0.02,19192536800.73
2004,1,Company_13,Finance,1661488270.87,0.41,688789574.47,305.9,0.44,1.29,0.0,16404151306.7
2004,1,Company_14,Utilities,1780166004.51,0.44,785601012.36,327.75,0.42,0.61,0.04,20031132974.39
2004,1,Company_15,Finance,1898843738.14,0.47,888760741.25,349.6,0.39,2.09,0.0,17512314422.4
2004,1,Company_16,Healthcare,2017521471.77,0.49,998268761.15,371.45,0.37,0.98,0.04,29698170196.68
2004,1,Company_17,Healthcare,2136199205.41,0.52,1114125072.07,393.29,0.35,1.23,0.01,38535017180.09
2004,1,Company_18,Finance,2254876939.04,0.55,1236329673.99,415.14,0.34,1.27,0.02,39471535733.62
2004,1,Company_19,Healthcare,2373554672.68,0.58,1364882566.92,436.99,0.32,1.06,0.01,29375786223.72
2004,1,Company_20,Utilities,2492232406.31,0.6,1499783750.86,458.84,0.31,1.62,0.02,20767130557.81
2004,1,Company_21,Energy,2610910139.94,0.63,1641033225.81,480.69,0.29,0.69,0.0,11423061351.35
2004,1,Company_22,Healthcare,2729587873.58,0.66,1788630991.77,502.54,0.28,1.3,0.03,17225494355.81
2004,1,Company_23,Healthcare,2848265607.21,0.68,1942577048.73,524.39,0.27,1.24,0.02,9952451805.99
2004,1,Company_24,Technology,2966943340.84,0.71,2102871396.71,546.24,0.26,,0.02,32705623943.95
2004,1,Company_25,Technology,3085621074.48,0.74,2269514035.69,568.09,0.25,1.19,0.02,6485886263.26
2004,2,Company_1,Finance,322505116.96,0.06,18723602.03,49.43,2.64,2.27,0.03,2944237942.54
2004,2,Company_2,Healthcare,483757675.44,0.07,36109803.91,74.14,2.05,1.11,0.03,6935853936.42
2004,2,Company_3,Energy,838513304.09,0.09,76499288.28,128.51,1.68,1.68,0.02,7372658709.68
2004,2,Company_4,Finance,806262792.4,0.11,86931009.41,123.57,1.42,1.27,0.02,6655501868.1
2004,2,Company_5,Healthcare,967515350.88,0.12,120366013.02,148.28,1.23,,0.03,2497075553.66
2004,2,Company_6,Finance,1128767909.36,0.14,159150617.22,173.0,1.09,0.02,0.02,1894970057.81
2004,2,Company_7,Finance,1290020467.83,0.16,203284821.99,197.71,0.97,,0.02,6250504181.06
2004,2,Company_8,Healthcare,1161018421.05,0.17,202214901.88,177.94,0.88,1.77,0.03,17757857501.49
2004,2,Company_9,Healthcare,1612525584.79,0.19,307602033.28,247.14,0.8,1.58,0.03,4931395777.51
2004,2,Company_10,Technology,1773778143.27,0.21,367785039.79,271.85,0.74,,0.03,10342478612.22
2004,2,Company_11,Finance,1935030701.75,0.22,433317646.88,296.57,0.68,0.62,0.02,18931235431.87
2004,2,Company_12,Finance,2096283260.23,0.24,504199854.55,321.28,0.64,1.26,0.04,4997079400.06
2004,2,Company_13,Technology,2257535818.71,0.26,580431662.8,346.0,0.6,0.92,0.02,13995760453.39
2004,2,Company_14,Finance,2418788377.19,0.27,662013071.63,370.71,0.56,0.46,0.01,24828374849.22
2004,2,Company_15,Technology,2580040935.67,0.29,748944081.03,395.42,0.53,1.33,0.0,27109909032.42
2004,2,Company_16,Finance,2741293494.15,0.31,841224691.02,420.14,0.5,0.89,0.03,20433972679.67
2004,2,Company_17,Healthcare,2902546052.63,0.32,938854901.58,444.85,0.47,1.12,0.03,23996391861.21
2004,2,Company_18,Utilities,3063798611.11,0.34,1041834712.72,469.57,0.45,,0.01,33059751367.56
2004,2,Company_19,Finance,3225051169.59,0.36,1150164124.44,494.28,0.43,0.92,0.03,11489786658.2
2004,2,Company_20,Healthcare,3386303728.07,0.37,1263843136.74,518.99,0.41,1.72,0.02,25866333192.74
2004,2,Company_21,Consumer Goods,3547556286.54,0.39,1382871749.62,543.71,0.39,0.19,0.04,28870467470.52
2004,2,Company_22,Consumer Goods,3708808845.02,0.41,1507249963.08,568.42,0.38,1.41,0.0,49325842659.18
2004,2,Company_23,Consumer Goods,3870061403.5,0.42,1636977777.12,593.14,0.36,0.92,0.04,23743949187.94
2004,2,Company_24,Healthcare,4031313961.98,0.44,1772055191.73,617.85,0.35,0.99,0.02,19677091934.62
2004,2,Company_25,Finance,4192566520.46,0.46,1912482206.93,642.57,0.34,1.42,0.01,60176769888.55
2004,3,Company_1,Technology,252976578.85,0.13,33349018.08,48.05,1.44,0.81,0.04,1088952053.25
2004,3,Company_2,Technology,379464868.27,0.17,64315963.44,72.07,1.12,0.94,0.02,2246774198.69
2004,3,Company_3,Consumer Goods,657739105.01,0.21,136254559.58,124.93,0.92,1.01,0.03,1758880219.39
2004,3,Company_4,Technology,632441447.12,0.24,154834726.79,120.12,0.78,1.54,0.02,10946856259.74
2004,3,Company_5,Technology,758929736.55,0.28,214386544.79,144.14,0.67,1.17,0.04,6215847250.89
2004,3,Company_6,Technology,885418025.97,0.32,283466653.67,168.17,0.59,0.86,0.02,2050935136.83
2004,3,Company_7,Utilities,1011906315.39,0.36,362075053.42,192.19,0.53,1.24,0.02,11509613561.46
2004,3,Company_8,Healthcare,910715683.86,0.4,360169395.25,172.97,0.48,1.2,0.01,2027754271.96
2004,3,Company_9,Consumer Goods,1264882894.24,0.43,547876725.58,240.24,0.44,0.8,0.02,23844436560.57
2004,3,Company_10,Healthcare,1391371183.67,0.47,655069997.97,264.27,0.4,1.69,0.02,3895112440.93
2004,3,Company_11,Consumer Goods,1517859473.09,0.51,771791561.25,288.29,0.37,1.54,0.03,7864192075.74
2004,3,Company_12,Healthcare,1644347762.52,0.55,898041415.4,312.31,0.35,0.9,0.02,4094646772.99
2004,3,Company_13,Technology,1770836051.94,0.58,1033819560.44,336.34,0.33,1.63,0.01,20286788306.51
2004,3,Company_14,Healthcare,1897324341.37,0.62,1179125996.35,360.36,0.31,1.6,0.03,28153751636.69
2004,3,Company_15,Finance,2023812630.79,0.66,1333960723.14,384.39,0.29,1.32,0.01,10602817151.4
2004,3,Company_16,Consumer Goods,2150300920.21,0.7,1498323740.81,408.41,0.27,1.4,0.03,17051652947.65
2004,3,Company_17,Finance,2276789209.64,0.73,1672215049.37,432.43,0.26,,0.03,6890519095.06
2004,3,Company_18,Technology,2403277499.06,0.77,1855634648.8,456.46,0.25,0.24,0.03,38713852627.45
2004,3,Company_19,Energy,2529765788.49,0.81,2048582539.11,480.48,0.23,0.98,0.02,32415640455.05
2004,3,Company_20,Technology,2656254077.91,0.85,2251058720.3,504.51,0.22,1.07,0.02,38810552766.06
2004,3,Company_21,Technology,2782742367.34,0.89,2463063192.37,528.53,0.21,0.92,0.03,15530787965.4
